title,artist,estimated_year,spotify_track_id,isrc
Dicht im Flieger,Julian Sommer,2022,6sS77FZh2eJfYBsFUW6hjI,DEUM72201033
Rock Your Baby,George McCrae,2010,6pMHMzwTsWIxLigr54GGVm,GBAYE7400155
We're Going To Ibiza!,Vengaboys,1999,6trzHhvr6xqYJkNnbWwXz2,NLC529811170
Frühstück in Paris,"Capital Bra, CRO",2020,6qAxQhNfM909QrDGLYEocf,DECE72000990
Lambada - Original Version 1989,Kaoma,1989,6xepovPqjvrkEw9Y5AMmTm,FR6V89602629
Satellite,Lena,2010,2UjNsh4ipNrmog6wdS2JVv,DEUM71001210
Don't Leave Me This Way,Thelma Houston,1998,4Af8yzidDPc520TFd4TmkE,USMO17600547
You Really Got Me,The Kinks,1964,29SyMC0plk6qw8NMF7lfRL,GBAJE6400005
Smooth (feat. Rob Thomas),"Santana, Rob Thomas",1999,0n2SEXB2qoRQg171q7XqeW,USAR19900033
Don't Cha,"The Pussycat Dolls, Busta Rhymes",2005,0BxfFnk0YzONqvmrkO0QrB,USUM70503191
You Can Get It - Single Version,"Mark Medlock, Dieter Bohlen",2007,264b3qoi07fjK6KxLuQ1NP,DEE860700443
Let's Talk About Sex,Salt-N-Pepa,1990,6hTBP6QLwJdxbKyLlLXrGo,USIR20180412
Waka Waka (This Time for Africa) - K-Mix,Shakira,2010,63Tl9k1sH8tznn3bqoMuyF,USSD11000358
Hot Summer - Radio Edit,Monrose,2007,2vxYcyUrfuyqjF8psauo6k,DEA620700243
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers, Mufasa & Hypeman, Mufasa, Dopamine",2021,4cG7HUWYHBV6R6tHn1gxrl,GBCEN2000163
The Free Electric Band,Albert Hammond,1973,2bbIswC2E2MMSSjcHFD17G,USSM17300806
Kung Fu Fighting,Carl Douglas,2001,40NRm1ZLvZpUSCUXAGGZ8J,GBAJE7400014
Welcome to St. Tropez - DJ Antoine vs. Mad Mark Radio Edit,"DJ Antoine, Timati, Kalenna, Mad Mark",2011,5QIG1kl6klZIy0Lu67XNYJ,DEN061101459
Im Nin'alu,Ofra Haza,1984,5PomJFkGwOHkrk0Rfs2DnH,IL1001900030
D.I.S.C.O. - Single Version,Ottawan,1980,7KkdYJqxvq4ZFq9gvFy06v,FR58F7900100
Paloma Blanca,George Baker Selection,2003,37dPgiT3cY5XFbG3Ldq7zv,NLA279500913
Tarzan Boy,Baltimora,1985,273uCXd7NPrInaiNqtkOrA,ITD008500001
Stars On 45 - Original Single Edit,Stars On 45,1981,59BkBWQitTPgS1inzGfyI5,NLC288100003
When Love Takes Over (feat. Kelly Rowland),"David Guetta, Kelly Rowland",2010,1hRFVIy9As8OVRk8B7CrD5,FRZID0900200
Aloha-Ahe,Freddy Quinn,2013,6oCNhDipqAForPCDGtTBQP,QMDA71378219
Chequered Love,Kim Wilde,1981,32CzlQoaKgZxT3WA4qHSgs,GBAYE8100010
Arrivederci Claire,Andy Borg,2002,0iSRq1li0tV14LuvlfLXtN,DEA600200669
Funkytown,Lipps Inc.,2018,37yIrMPeJYRm7zJ8rr3Uvv,USPR37902457
Flowers,Miley Cyrus,2023,4DHcnVTT87F0zZhRPYmZ3B,USSM12209777
Iko Iko (My Bestie) (feat. Small Jam),"Justin Wellington, Pedro Capó, Small Jam",2021,3pnxj3KnSjqO1Qkl2qLHIz,GBARL2100825
You're The One That I Want - From “Grease”,"John Travolta, Olivia Newton-John",1978,0B9x2BRHqj3Qer7biM3pU3,NLF057890004
Want to Want Me,Jason Derulo,2015,7oGZAicScQt96OAW4AruYy,USWB11503046
Self Control,Laura Branigan,1984,6JNJERZGJwDVgkmbohBw7u,USAT20903047
Nossa Nossa (Ai Se Eu Te Pego) - Single Version,Ai Se Eu Te Pego Nossa Nossa,2012,0ZX1AU9VjSVkzb8vro8PMU,DEY691200102
Carnaval de Paris - Radio Mix,Dario G,1998,59mdyQniSaNFeXaKMGu9RB,GBAHT9802811
Live Is Life (Digitally Remastered) - Single Version,Opus,2011,5luOvrlnzfvJQdQjrScVj4,ATX141100001
Unsere Lieder,Ben Zucker,2022,2GGJzyfq6mNovzf5vqv9MQ,DEUM72202455
In Your Eyes (feat. Alida),"Robin Schulz, Alida",2020,61ZM92T2zaXIVsqncThQzC,DEA621901341
Never Let Me Down,"VIZE, Tom Gregory",2020,0Je3J2ml1lrnTLXXIlxrvR,DEN062003458
Millionen Lichter,Christina Stürmer,2013,66og7eLYQaDJwjWbFB0IiJ,DEUM71300342
When The Beat Drops Out,Marlon Roudette,2014,5aJhuze13LOoLthmiG8YIA,GB27E1400001
Butterfly,Danyel Gerard,1975,72rLswhYvQz9LRx3LogMIW,FRZ087500010
Danza Kuduro,"Don Omar, Lucenzo",2010,6DXLO8LndZMVOHM0wNbpzg,USUM71020778
La Vie en rose,Grace Jones,2015,3hpa0c7IAnst3pdnZTXGXT,USIR27700004
Club Tropicana,Wham!,1983,6tASfEUyB7lE2r6DLzURji,GBBBM8300007
Maneater,Nelly Furtado,2006,4wH4dJgrsxONID6KS2tDQM,USUM70601449
La Isla Bonita,Madonna,1986,6r8k1vznHrzlEKYxL4dZEe,USWB19903355
Übermorgen,Mark Forster,2020,1NP7bzm8UksJUWXsuFoOwE,DEQ322000065
Get Down,Gilbert O'Sullivan,1973,1kX0JVbq1lG9VZNiLF3Bwz,GBEQJ0400004
Israelites,Desmond Dekker,1968,0di7hMT6o1ogeUN1XDB9Ft,GBAJE6800413
What A Feeling,Irene Cara,2007,0aAR5HogGoT68EWFbyRFqx,USA560619873
Music,John Miles,1998,2oXchyEBxQBe8vH6iFgbv0,GBF077620010
Santamaria,Oliver Onions,2008,3GYdFB1UtGEqKGlf6R80Nx,DEA370801193
Radar Love,Golden Earring,2008,4Zau4QvgyxWiWQ5KQrwL43,NLC287300054
Lovers on the Sun (feat. Sam Martin) - Extended,"David Guetta, Sam Martin",2014,5UUr2ji5Lacg72thqzLyth,GB28K1400017
