title,artist,estimated_year,spotify_track_id,isrc,spotify_album_name,spotify_album_type,spotify_album_release_date,spotify_duration_ms,spotify_album_artist,spotify_track_number,spotify_disc_number
Sun Is Shining - De Luxe Edit,Funkstar De Luxe,1999,1Fka6XCbSxs4ElXQOe28xf,DKUCA1410062,Sun Is Shining (Remixes),single,1999-05-01,234000,Funkstar De Luxe,1,1
Mambo No. 5 (a Little Bit of...),Lou Bega,1999,6x4tKaOzfNJpEJHySoiJcs,DEH259900010,A Little Bit of Mambo,album,1999-07-19,220293,Lou Bega,1,1
Heatwave,Martha Reeves & The Vandellas,2013,3Cbh1EJ6OYAPkkNRuTIz6T,USUM71301905,50th Anniversary | The Singles Collection | 1962-1972,compilation,2013-01-01,169533,Martha Reeves & The Vandellas,5,1
"Men In Black - From ""Men In Black"" Soundtrack",Will Smith,1997,3Dq2FHZ73hBUG815MoapQu,USSM19700762,Men In Black The Album,compilation,1997-06-27,225360,Various Artists,1,1
Jein,Fettes Brot,1996,22f8RBGm0xklH4wSh36J3w,DEAH91600042,"Außen Top Hits, innen Geschmack (Gebäck in the Days 1992 - 2002)",album,1996-04-08,354133,Fettes Brot,2,1
"Whenever, Wherever",Shakira,2001,2lnzGkdtDj5mtlcOW2yRtG,NLB630100324,Laundry Service,album,2001-11-13,196160,Shakira,3,1
Dynamite,Taio Cruz,2010,1DqdF42leyFIzqNDv9CjId,GBUM71003721,Rokstarr,album,2010-01-01,203866,Taio Cruz,1,1
Let's Get It Started - Spike Mix,Black Eyed Peas,2003,4hfIVhq0F0zFUcrbecsYmo,USIR10400364,Elephunk,album,2003-06-24,217733,Black Eyed Peas,3,1
Love Shack - Edit,The B-52's,1989,64B4UbGRLtGRBtiN2m8OvF,USRE10801410,Love Shack (Edit) / Channel Z,single,1989,257519,The B-52's,1,1
U Can't Touch This,MC Hammer,1990,1B75hgRqe7A4fwee3g3Wmu,USCA29000294,Please Hammer Don't Hurt 'Em,album,1990-02-20,257359,MC Hammer,2,1
It's Like That,"Run–D.M.C., Jason Nevins",2002,0CtkjgZpkgnW7U6WmHsakD,USAR19700609,The Greatest Hits,compilation,2002-09-10,250626,Run–D.M.C.,1,1
...Baby One More Time,Britney Spears,1999,3MjUtNVVq3C8Fn0MP3zhXa,USJI19810404,...Baby One More Time (Digital Deluxe Version),album,1999-01-12,211066,Britney Spears,1,1
Fire,The Pointer Sisters,1978,65lHwG8JFJs67PnOUhCYPq,USRC10201815,Energy (Expanded Edition),album,1978,210640,The Pointer Sisters,7,1
Ma che bello questo amore,Eros Ramazzotti,1987,12s8fpxTKhQl4HmKUKEYZv,ITB008770681,In Certi Momenti,album,1987,253746,Eros Ramazzotti,5,1
Run the World (Girls),Beyoncé,2011,1uXbwHHfgsXcUKfSZw5ZJ0,USSM11102447,4,album,2011-06-24,236093,Beyoncé,11,1
All Along the Watchtower,Jimi Hendrix,1968,2aoo2jlRnM3A0NyLQqMN2f,USQX90900749,Electric Ladyland,album,1968-10-25,240800,Jimi Hendrix,15,1
I Can't Help Myself (I Love You I Want You),The Kelly Family,1996,7fbBhfx6KPy2pymlqIgqsa,DEC649600222,Almost Heaven,album,1996-10-25,187560,The Kelly Family,3,1
Toxic,Britney Spears,2003,6I9VzXrHxO9rA9A5euc8Ak,USJI10301005,In The Zone,album,2003-11-13,198800,Britney Spears,6,1
Express Yourself,Madonna,2009,6ioBgySxoeQKALvAeLEmId,USWB10903609,Celebration (double disc version),compilation,2009-09-18,239093,Madonna,12,1
I Want You Back,The Jackson 5,1969,5LxvwujISqiB8vpRYv887S,USMO19400306,Diana Ross Presents The Jackson 5,album,1969-12-18,176333,The Jackson 5,3,1
American Pie,Don McLean,1971,1fDsrQ23eTAVFElUMaf38X,USEM38600088,American Pie,album,1971,516893,Don McLean,1,1
Waiting For Love,Avicii,2015,2P4OICZRVAQcYAV2JReRfj,CHB701400134,Stories,album,2015-10-02,230613,Avicii,1,1
Sweet Soul Music,Arthur Conley,2018,645ojoX65Fjby38wU9mSZd,USAT20001064,Party Hits 60´s,compilation,2018-02-27,141066,Various Artists,2,1
Hypnotize,The Notorious B.I.G.,2020,5wLvXRcwv2pvQsuRjt9piO,USAT21402725,Class of 1997,compilation,2020-07-03,229826,Various Artists,5,1
Raise Your Glass,P!nk,2010,1gv4xPanImH17bKZ9rOveR,USLF21000090,Raise Your Glass,single,2010-10-05,202960,P!nk,1,1
Caribbean Queen (No More Love On the Run),Billy Ocean,2010,4JEylZNW8SbO4zUyfVrpb7,GBAHK9700109,The Very Best of Billy Ocean,compilation,2010-04-26,244426,Billy Ocean,4,1
Dragostea din tei,O-Zone,2004,52Zr0sinhWTCRrQhRRY4EP,ROMSA0600487,DiscO-Zone,album,2004-02-23,215386,O-Zone,5,1
Gold,Spandau Ballet,2000,2X9fsxb6O6bYEopJYmUbNC,GBAYK8300018,Gold - The Best of Spandau Ballet,compilation,2000-05-15,231480,Spandau Ballet,1,1
I'm an Albatraoz,AronChupa,2014,5XSSGkeN6FJm7AAowBCLEW,SEYOK1406001,I'm an Albatraoz,single,2014-10-07,166874,AronChupa,1,1
Come Back and Stay,Paul Young,2003,1RmgLVx1f90AuMnqRHZS5j,GBBBN8300003,The Essential Paul Young,compilation,2003-07-01,263373,Paul Young,2,1
Shake Your Booty - Live,"KC, The Sunshine Band",2001,4gcxYHlffrCstGw7EPWB88,USMC30710030,Shake Your Booty (Live),album,2001,186773,"KC, The Sunshine Band",4,1
The Spirit of the Hawk,Rednex,2000,7xXSaVgEvUrV1GCc3oO8HC,GBMJG1712578,Farm Out!,album,2000-09-25,237693,Rednex,2,1
Oh Happy Day,The Edwin Hawkins Singers,2001,34yIb7hw5SuR80au1BHTtt,USBR10100065,Oh Happy Day: The Best Of The Edwin Hawkins Singers,compilation,2001-08-07,308600,The Edwin Hawkins Singers,3,1
The Bomb! (These Sounds Fall Into My Mind) - Radio Edit,The Bucketheads,1995,0qQiqwzddwQmtoGcF3Uzm5,GBAYE9802260,The Bomb (These Sounds Fall Into My Mind),single,1995-01-01,202825,The Bucketheads,1,1
Bad Romance,Lady Gaga,2009,4x3XzqDLZbRF7Ap6MIaJ9a,USUM70903859,The Fame Monster (International Deluxe),album,2009-11-18,294466,Lady Gaga,1,1
Bad Boy,Miami Sound Machine,1992,4X03MUMRXh51b5sulKYi3F,USSM10026150,Greatest Hits,compilation,1992,224733,Gloria Estefan,5,1
Pump It,Black Eyed Peas,2005,2ygMBIctKIAfbEBcT9065L,USIR10500407,Monkey Business,album,2005-01-01,213066,Black Eyed Peas,1,1
Walkin' Back to Happiness,Helen Shapiro,2018,19SxvsX3cFBDExvGaRkyQr,GBAYE9701917,Party Hits 60´s,compilation,2018-02-27,149733,Various Artists,17,1
Single Ladies (Put a Ring on It),Beyoncé,2008,557un1HgwYMuqfWGSTmnxw,USSM10803760,I AM...SASHA FIERCE - Platinum Edition,album,2008,192586,Beyoncé,1,1
Flowers,Miley Cyrus,2023,4DHcnVTT87F0zZhRPYmZ3B,USSM12209777,Endless Summer Vacation,album,2023-03-10,200600,Miley Cyrus,1,1
Brown Eyed Girl,Van Morrison,1967,3yrSvpt2l1xhsV9Em88Pul,USSM16700357,Blowin' Your Mind!,album,1967-09,183306,Van Morrison,1,1
Rock Your Body,Justin Timberlake,2002,1AWQoqb9bSvzTjaLralEkT,USJI10200367,Justified,album,2002-11-04,267266,Justin Timberlake,6,1
Ding Dong,EAV (Erste Allgemeine Verunsicherung),2008,75A3w3uEqc2frjzHA1KUMt,DEA810500975,100 Jahre EAV,album,2008-04-18,239493,EAV (Erste Allgemeine Verunsicherung),12,1
Love Comes Again,"Tiësto, BT",2004,23x1l5fneuI3tfw52NftWH,NLE710480322,Just Be,album,2004-05-14,489373,Tiësto,2,1
Loco in Acapulco,Four Tops,1988,7gfAYm7X5HMSuKcO4dy8Wi,USAR18800003,Indestructible,album,1988-02-14,274066,Four Tops,6,1
APT.,"ROSÉ, Bruno Mars",2024,5vNRhkKd0yEAg8suGBpjeY,USAT22409172,APT.,single,2024-10-18,169917,"ROSÉ, Bruno Mars",1,1
Ouzo,Vincent Gross,2023,6QeQs7lz8qR2miwx9n2epp,CH7812354719,Ouzo,single,2023-09-01,274914,Vincent Gross,1,1
Co-Co,Sweet,1971,2tmp3qeYcaOYE2cUsQBkWH,GBARL7100002,"Funny Funny, How Sweet Co-Co Can Be",album,1971-11-27,191600,Sweet,1,1
Doctor Jones,Aqua,1997,4cQ4uc9psVcYC2S89nd7JG,DKBKA9700405,Aquarium,album,1997-01-01,203293,Aqua,5,1
Hero,"AFROJACK, David Guetta",2021,29p6UW08MXzwj9thWBW3uF,CYA222100011,Hero,single,2021-04-30,171840,"AFROJACK, David Guetta",1,1
Take on Me,a-ha,1985,2WfaOiMkCvy7F5fcp2zZ8L,USWB19901214,Hunting High and Low,album,1985-06-01,225280,a-ha,1,1
Replay,Iyaz,2009,5vlEg2fT4cFWAqU5QptIpQ,USRE10901161,Replay,single,2009-08-11,182306,Iyaz,1,1
Goin' Home,The Osmonds,1973,0p84j3ol6LPVQwW7cPB3y4,USPR37307332,The Plan,album,1973,148866,The Osmonds,12,1
Do You Love Me,The Contours,2012,0MRYsngZv8UGICDehOYuYJ,GBLGL1236814,Do You Love Me,album,2012-12-24,174195,The Contours,1,1
Don't Speak,No Doubt,2003,6JGQ98So2ik5GVI9ydQ2Yh,USIR19500279,The Singles Collection,compilation,2003-01-01,262746,No Doubt,13,1
So Yesterday,Hilary Duff,2003,0J1Wfjo9H3R62yaCuuNDZX,USWD10321207,Metamorphosis,album,2003-01-01,215333,Hilary Duff,1,1
Candy Shop,"50 Cent, Olivia",2005,5D2mYZuzcgjpchVY1pmTPh,USIR10500072,The Massacre,album,2005-03-03,209106,50 Cent,7,1
Walk Like an Egyptian,The Bangles,2004,1Jwc3ODLQxtbnS8M9TflSP,USSM18500592,The Essential Bangles,compilation,2004,204706,The Bangles,8,1
Because the Night,Cascada,2009,0dLMK9i5dLoYYrGXFdlcT3,DEHK90780401,Perfect Day,album,2009-01-02,203485,Cascada,4,1
Beep,"The Pussycat Dolls, will.i.am",2005,6GHMJJjpoqiBnw3wgSplL7,USUM70501898,PCD,album,2005-01-01,229360,The Pussycat Dolls,2,1
I Ain't Worried,OneRepublic,2022,4h9wh7iOZ0GGn8QVp4RAOB,USUM72206227,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",single,2022-05-13,148485,OneRepublic,1,1
"Aquarius/Let The Sunshine In (The Flesh Failures) - From the Musical ""Hair""",The 5th Dimension,1969,0HZlND4giwzgolBpaNIRGV,USAR10001747,The Age Of Aquarius,album,1969,289293,The 5th Dimension,1,1
Sacramento (A Wonderful Town),Middle Of The Road,1989,6hAUzkpIfh81JFJFq72iVN,ITB007100338,Middle Of The Road,album,1989-07-13,176066,Middle Of The Road,1,1
Yeah 3x,Chris Brown,2011,2QtxlzvSBONjs1bDC34ixs,USJI11000230,F.A.M.E. (Expanded Edition),album,2011-03-22,241666,Chris Brown,7,1
"The Heat Is On - From ""Beverly Hills Cop"" Soundtrack",Glenn Frey,2018,0PXw9NKvolWTo7U9JkNzmc,USMC18416576,Above The Clouds - The Collection (Deluxe),compilation,2018-04-27,227800,Glenn Frey,1,1
Play That Funky Music,Wild Cherry,2013,1zz3XExGFBdG49DSpDSaru,USSM17600016,"DISCO - 100 Hit's - Dance floor fillers from the 70s and 80s inc. The Jacksons, Boney M & Earth Wind & Fire",compilation,2013-06-21,299240,Various Artists,51,1
SUMMER BREEZE,The Isley Brothers,2010,7whfo8cT6vgHJh1jngqNvt,USSM19802690,Sunday Morning,compilation,2010-12-17,229906,Various Artists,22,1
Freeze-Frame,The J. Geils Band,1981,6QqK6a1CmV4L504uMQaGDH,USEM38800164,Freeze Frame,album,1981,237506,The J. Geils Band,1,1
"""Heroes"" - 2017 Remaster",David Bowie,1977,7Jh1bpe76CNTCgdgAdBw4Z,USJT11700005,"""Heroes"" (2017 Remaster)",album,1977,371413,David Bowie,3,1
The Way I Are,"Timbaland, Keri Hilson, D.O.E.",2007,2bLqfJjuC5syrsgDsZfGmn,USUM70722806,Shock Value,album,2007-01-01,179120,Timbaland,4,1
Schöner fremder Mann,Connie Francis,1964,6jhNnyDMpxD8xCBATr9CuM,USF096125110,Sings German Favorites,album,1964-01-01,160186,Connie Francis,10,1
"I Want You to Want Me - Live at Nippon Budokan, Tokyo, JPN - April 1978",Cheap Trick,2004,6hnCx2jmD0RPkbtzUXSBn4,USSM19802599,The Essential Cheap Trick,compilation,2004-03-02,223666,Cheap Trick,13,1
Best of My Love,The Emotions,1977,2M2WJ7gBlcKNxdhyfPp9zY,USSM17700716,Rejoice,album,1977-06-10,220560,The Emotions,1,1
I Love Rock N Roll,The Arrows,2006,4zGBAwjlJ0TP02mHH8Wpmo,uscgh0666710,Walk Away Renee - Dreamin',album,2006-01-01,169026,The Arrows,4,1
Espresso,Sabrina Carpenter,2024,2qSkIjg1o9h3YT9RAgYN75,USUM72403305,Espresso,single,2024-04-12,175459,Sabrina Carpenter,1,1
Midnight Sky,Miley Cyrus,2020,4i2qxFEVVUi8yOYoxB8TCX,USRC12002653,Plastic Hearts,album,2020-11-27,223279,Miley Cyrus,7,1
Why Did You Do It?,Stretch,2007,1d4N1mJ6m4V7mGlIfamTGy,DED467500002,Why Did You Do It? –the Best of Stretch,compilation,2007-01-12,210232,Stretch,4,1
El Perdón (with Enrique Iglesias),"Nicky Jam, Enrique Iglesias",2017,7qCAVkHWZkF44OzOUKf8Cr,USSD11500005,Fénix,album,2017-01-20,205906,Nicky Jam,21,1
Celebration,Kool & The Gang,1980,3K7Q9PHUWPTaknlbFPThn2,USPR38007190,Celebrate!,album,1980-09-29,298866,Kool & The Gang,1,1
More - RedOne Jimmy Joker Remix,USHER,2010,0aBKFfdyOD1Ttvgv0cfjjJ,USLF21000098,More,single,2010-11-22,219986,USHER,1,1
I Kiss Your Lips - Radio Edit,Tokyo Ghetto Pussy,1995,0y7Xf4d6snUqmMFrCTD3ql,DEMW61000007,I Kiss Your Lips,single,1995,231666,Tokyo Ghetto Pussy,1,1
I'm Coming Out,Diana Ross,1980,3SnGymj6ijE2iuUfWxLo1q,USMO18000073,Diana,compilation,1980-05-22,323346,Diana Ross,4,1
9 bis 9,"SIRA, Bausa, badchieff",2023,5YWu6dt50Nieq8qi572RF8,DEKF22300419,9 bis 9,single,2023-05-05,131549,"SIRA, Bausa, badchieff",1,1
good 4 u,Olivia Rodrigo,2021,4ZtFanR9U6ndgddUvNcjcG,USUG12101245,SOUR,album,2021-05-21,178146,Olivia Rodrigo,6,1
Solo Para Ti,"Alvaro Soler, Topic",2022,2uAgZ0PelSImQe3BME9CiT,DEUM72201943,Solo Para Ti,single,2022-04-22,198106,"Alvaro Soler, Topic",1,1
Gangnam Style (강남스타일),PSY,2012,03UrZgTINDqvnUMbbIMhql,USUM71210283,Gangnam Style (강남스타일),single,2012-01-01,219493,PSY,1,1
Sun Is Shining,"Axwell /\ Ingrosso, Axwell, Sebastian Ingrosso",2017,4b2tcjrG1qUkSdsqEFP2dB,USUG11500070,More Than You Know,compilation,2017-07-28,254653,"Axwell /\ Ingrosso, Axwell, Sebastian Ingrosso",7,1
A Little Less Conversation - JXL Radio Edit Remix,"Elvis Presley, Junkie XL",2002,7FNIEfhhBlzsZFxCwI5Nwh,USRC10200288,Elvis 30 #1 Hits,compilation,2002-09-24,213240,Elvis Presley,31,1
Oh Jonny,Jan Delay,2009,1IivtUqnUfW9jH3pM08D8U,DEUM70903106,Wir Kinder vom Bahnhof Soul (Re-Release),album,2009,219013,Jan Delay,2,1
Beach Baby,First Class,2009,5J74pF4Nn86qyLQihpkXq4,GBCBU0910510,Sun Sea Sand And Sex,compilation,2009-05-18,293453,Various Artists,2,1
Pump It Up! - Radio Edit,Danzel,2004,3HEBH4eycANlb6xqAc8HE6,BEN580300254,Pump It Up!,single,2004-07-20,225853,Danzel,1,1
Twisting By The Pool,Dire Straits,1983,4U1EyDvrf1gTJ6fJPL3Xde,GBF087900668,ExtendeDancEPlay,single,1983-01-10,210510,Dire Straits,1,1
Wellerman - Sea Shanty,Nathan Evans,2021,54OBgO0Xwu20Jak9TMXbR7,GBUM72100297,Wellerman (Sea Shanty),single,2021-01-21,155333,Nathan Evans,1,1
American Woman - 2024 Remaster,The Guess Who,1970,2FT4gakd3matx4vI6YCTD8,USRC10001083,American Woman (Expanded Edition),album,1970-01-01,307960,The Guess Who,1,1
"Oh, Pretty Woman",Roy Orbison,1962,48i055G1OT5KxGGftwFxWy,USSM16401425,"Oh, Pretty Woman",compilation,1962,178929,Roy Orbison,1,1
Lay Your Love on Me,Racey,2003,1as0uTeW3VLa9ifg8Gi9Fe,GBAYE7800138,The Best Of Racey,compilation,2003-02-28,197906,Racey,7,1
Rote Rosen,Freddy Breck,2004,6JgrTw5Ai42k2NHjrsfxow,DEA017300010,Mit einem bunten Blumenstrauß,compilation,2004-01-01,168560,Freddy Breck,2,1
Daddy Cool,Boney M.,1976,3WMbD1OyfKuwWDWMNbPQ4g,DEC737600002,Take The Heat Off Me,album,1976,208600,Boney M.,1,1
Get It On,T. Rex,1971,0LoQuiekvzqx7n8flgEKzF,GBCHM7100038,Electric Warrior,compilation,1971-09-24,262613,T. Rex,6,1
Uptown Funk (feat. Bruno Mars),"Mark Ronson, Bruno Mars",2015,32OlwWuMpZ6b0aN2RZOeMS,GBARL1401524,Uptown Special,album,2015-01-12,269658,Mark Ronson,4,1
Be My Baby,The Ronettes,2011,2G2YzndIA6jeWFPBXhUjh5,USQX91100088,Be My Baby: The Very Best of The Ronettes,compilation,2011-02-22,160906,The Ronettes,2,1
